duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
131.7651,465,459,83204.96,349864.97,468.69,7.01,3286.68,0
46.5619,42,494,50096.85,342713.77,732.86,11.51,8436.31,0
187.756,56,326,67385.23,248742.89,827.56,2.03,1683.72,0
39.3939,21544,42,1129024.81,2292.37,52.41,547.95,28718.09,1
0.5641,113,352,41398.48,239685.59,604.48,824.26,498248.06,0
74.3843,132,272,101457.29,95751.44,488.14,5.43,2651.22,0
146.1099,414,91,392159.59,49804.64,875.18,3.46,3024.88,0
211.3964,335,444,441361.37,295850.62,946.36,3.69,3487.34,0
227.3804,361,174,523187.04,100590.3,1165.94,2.35,2743.32,0
157.5415,500,448472,45290.07,494261112.48,1100.97,2849.87,3137627.6,1
118.405,68,189,76279.13,19881.55,374.17,2.17,812.13,0
123.1946,248,256,37538.43,181384.99,434.37,4.09,1777.05,0
171.9173,218,356,157062.04,26894.32,320.48,3.34,1070.03,0
158.3184,335,474,285946.51,308724.66,735.07,5.11,3756.17,0
280.0351,234,202,145451.92,39847.12,425.0,1.56,661.7,0
282.0426,176,190,86026.07,92590.86,488.02,1.3,633.3,0
85.8944,347,66,327860.83,7654.02,812.38,4.81,3906.13,0
1.3273,1,0,53.93,10.3,64.24,0.75,48.4,1
140.4143,167,153,76714.22,70033.2,458.59,2.28,1045.1,0
52.3727,270,157,194151.64,119735.83,735.1,8.15,5993.34,0
217.4539,387,477,277942.89,51844.46,381.7,3.97,1516.58,0
0.6598,395,246,54805.97,98879.05,239.76,971.56,232939.63,0
36.1115,361,123,191293.46,87046.38,575.08,13.4,7707.79,0
1.9142,1,0,58.51,34.99,93.5,0.52,48.84,1
94.8083,417,367,139122.89,199445.77,431.85,8.27,3571.08,0
88.635,83,282,85352.34,52527.53,377.75,4.12,1555.59,0
249.6917,465,64,564096.56,48486.47,1158.0,2.12,2453.36,0
7.8452,11,157,2717.75,79959.56,492.13,21.41,10538.62,0
129.1371,275,129,410245.3,57589.89,1158.01,3.13,3622.78,0
47.8025,34607,96,3432960.53,9098.1,99.19,725.97,72005.88,1
246.5324,106,233,118751.53,71571.5,561.42,1.38,772.0,0
159.2114,182,62,154097.43,25313.62,735.29,1.53,1126.87,0
89.6161,100,275,90880.66,142964.28,623.59,4.18,2609.41,0
187.7987,386,157,397672.86,111819.79,938.29,2.89,2712.97,0
154.68,150,234,183895.01,112467.43,771.78,2.48,1915.97,0
154.3331,165,454,44207.62,54060.55,158.75,4.01,636.73,0
254.9073,185,471,132251.46,261120.09,599.65,2.57,1543.19,0
237.4996,495,336,618698.68,109017.32,875.71,3.5,3064.07,0
57.4033,447,363,335829.21,129988.13,575.08,14.11,8114.83,0
72.4761,94,169,131249.04,92864.0,852.14,3.63,3092.24,0
4.3893,169,474,42767.65,102695.1,226.23,146.49,33140.06,0
190.2804,11,99,10598.99,20563.01,283.29,0.58,163.77,0
167.5394,317,317,271936.59,183484.09,718.33,3.78,2718.29,0
194.6472,441,83,291552.21,56989.37,665.16,2.69,1790.63,0
1.7497,1,0,50.1,1.37,51.46,0.57,29.41,1
3.0131,322,498,473324.73,58765.27,648.89,272.14,176589.58,0
226.0329,71,323,104857.88,155736.54,661.41,1.74,1152.9,0
54.1738,387,177,328599.99,130420.7,813.87,10.41,8473.12,0
153.7458,141,97,147442.44,73590.17,928.71,1.55,1437.65,0
150.0416,160,50,155733.97,12295.82,800.14,1.4,1119.89,0
36.2108,474,311,464113.39,68340.9,678.29,21.68,14704.29,0
277.2417,467,288,654596.11,217516.79,1155.12,2.72,3145.68,0
15.1541,461,169,437211.22,84305.45,827.8,41.57,34414.19,0
529.3888,513,106448,77321.57,136034747.54,1272.54,202.05,257111.72,1
141.5707,163,288,120703.66,203829.66,719.59,3.19,2292.38,0
158.4088,294,446,410488.61,289257.0,945.6,4.67,4417.34,0
164.0698,32,410,33308.65,31075.49,145.67,2.69,392.42,0
26.7166,424,339,542160.97,175038.31,939.97,28.56,26844.68,0
7.4871,368,161,204776.32,105964.17,587.41,70.66,41503.67,0
136.8247,459,89,508294.92,68336.3,1052.25,4.01,4214.38,0
65.2848,494,289,359711.26,64744.47,542.09,11.99,6501.6,0
138.0703,16,191,18860.8,114350.6,643.53,1.5,964.81,0
29.1532,500,112,316707.71,45642.0,592.07,20.99,12429.15,0
260.8638,48,394,49376.79,234235.22,641.66,1.69,1087.2,0
79.1033,39,400,16900.2,178267.9,444.57,5.55,2467.26,0
203.455,421,53,428292.93,22706.4,951.48,2.33,2216.7,0
127.0462,89,165,131955.23,100738.79,916.12,2.0,1831.57,0
118.1884,112,87,153484.81,52379.85,1034.5,1.68,1741.84,0
72.8923,123,426650,14716.16,525670400.02,1231.77,5854.84,7211806.45,1
136.0342,428,409,93807.76,112193.22,246.12,6.15,1514.33,0
200.1728,256,35,107800.87,10838.26,407.69,1.45,592.68,0
8.2727,424,130,210604.61,18498.14,413.54,66.97,27693.93,0
146.5283,362,64,273076.56,23689.6,696.63,2.91,2025.32,0
120.9345,95,383,77471.24,212043.17,605.68,3.95,2393.98,0
48.8258,166,127,80212.9,61371.81,483.22,6.0,2899.79,0
49.0248,36,41,50478.0,16876.66,874.74,1.57,1373.89,0
101.8018,107,398,52068.17,289091.99,675.56,4.96,3351.22,0
26.0215,54,84,13548.02,13667.18,197.21,5.3,1045.87,0
2237.4761,428,309112,61664.84,385357299.41,1245.13,138.34,172256.12,1
3409.9752,951,129696,139166.28,159206509.98,1219.67,38.31,46729.28,1
30.5409,301,143,128303.28,70606.21,447.99,14.54,6512.88,0
246.1104,17,127,7872.49,52958.95,422.44,0.59,247.17,0
170.6768,340,409,485394.56,82733.83,758.52,4.39,3328.68,0
270.7069,259,151,241180.59,77913.02,778.28,1.51,1178.74,0
180.0052,134,96,114355.2,10562.26,543.12,1.28,693.97,0
106.2178,173,203,119487.45,74922.15,517.05,3.54,1830.29,0
16.885,101,285,124443.79,66955.8,495.85,22.86,11335.51,0
124.3699,83,141,42576.66,42290.91,378.87,1.8,682.38,0
285.9828,495,148,148355.99,16690.14,256.68,2.25,577.12,0
238.7961,426,260,596363.98,170579.63,1117.99,2.87,3211.71,0
100.1364,456,21,95675.27,10479.2,222.55,4.76,1060.1,0
184.2586,151,358,102451.68,188624.56,571.86,2.76,1579.72,0
209.233,396,126,260404.67,44795.01,584.67,2.49,1458.66,0
45.8573,101,71,38582.57,4774.18,252.07,3.75,945.47,0
243.4621,19,328,24267.25,257587.36,812.26,1.43,1157.69,0
247.1767,318,164,228750.72,58969.7,596.93,1.95,1164.03,0
35.5885,154,27,122765.67,16747.11,770.79,5.09,3920.17,0
262.7807,330,174,40043.29,75017.97,228.3,1.92,437.86,0
11.3678,113,240,147951.28,118348.83,754.39,31.05,23425.84,0
85.382,248,203,256531.86,25186.33,624.65,5.28,3299.5,0
252.5451,58,6,19669.21,1627.07,332.75,0.25,84.33,0
48.0871,132,415,169628.07,41248.12,385.51,11.38,4385.3,0
232.2262,137,215,26056.31,19887.03,130.52,1.52,197.84,0
46.7475,493,460,528922.01,90989.48,650.48,20.39,13260.85,0
40.2582,413,110,378595.28,21387.89,764.79,12.99,9935.45,0
287.5342,197,211,195221.13,142326.26,827.32,1.42,1173.94,0
185.0028,267,108,192670.07,58353.78,669.4,2.03,1356.87,0
2604.3504,829,472000,110895.7,592133250.07,1252.55,181.55,227405.7,1
44.1781,483,13,308292.98,2544.94,626.69,11.23,7036.02,0
60.4422,478,230,395768.95,75761.32,666.0,11.71,7801.35,0
118.5411,97,339,118712.88,244383.95,832.79,3.68,3063.05,0
74.9033,185,230,92517.59,20922.05,273.35,5.54,1514.48,0
240.012,277,462,164129.27,55004.82,296.53,3.08,913.01,0
134.1542,9,145,6376.33,72687.49,513.4,1.15,589.35,0
187.3413,90,237,15716.97,36062.55,158.35,1.75,276.39,0
123.3085,232,451,345446.17,334563.67,995.62,5.54,5514.7,0
74.553,38,321,42971.03,38320.81,226.44,4.82,1090.39,0
253.1984,251,87,135974.09,66864.98,600.12,1.33,801.11,0
129.0937,350,158,365564.28,46066.61,810.3,3.94,3188.62,0
81.9138,57,155,36408.9,29105.7,309.03,2.59,799.8,0
49.0724,485,163,102990.08,100384.75,313.85,13.2,4144.38,0
78.4025,94,181,32055.33,48133.83,291.6,3.51,1022.79,0
161.3376,471,390,671547.03,96663.52,892.23,5.34,4761.51,0
842.8032,360,24024,23819.43,32200800.96,1321.55,28.93,38235.05,1
52.7067,44,324,49054.75,157253.6,560.62,6.98,3914.27,0
126.6845,485,128,569607.42,27818.0,974.59,4.84,4715.85,0
280.5444,467,15,163000.19,9141.25,357.14,1.72,613.6,0
137.951,291,465,123063.57,128162.75,332.31,5.48,1821.13,0
148.3986,221,350,244379.8,264639.77,891.45,3.85,3430.08,0
62.2736,14,240,6628.81,97301.79,409.18,4.08,1668.93,0
447.8435,999,192250,95978.52,281516139.59,1457.25,431.51,628818.18,1
95.0316,266,498,169598.55,314605.49,633.77,8.04,5095.19,0
21.3255,355,250,145314.41,170794.82,522.49,28.37,14823.06,0
137.8022,7,436,6115.07,44784.5,114.9,3.21,369.37,0
201.2873,217,36,36492.79,22266.08,232.25,1.26,291.92,0
65.4746,496,167,530805.13,93115.82,941.06,10.13,9529.21,0
245.718,403,445,226108.41,248607.04,559.81,3.45,1931.95,0
83.5376,442,498,573996.85,172428.46,794.07,11.25,8935.2,0
127.9551,370,405,553052.85,318047.79,1124.0,6.06,6807.86,0
57.2822,453,259,590340.56,113001.41,987.84,12.43,12278.55,0
79.1102,47,290,69435.83,62491.83,391.48,4.26,1667.64,0
194.9144,108,233,45720.47,154115.0,586.03,1.75,1025.25,0
205.5274,242,93,321731.32,59860.9,1139.08,1.63,1856.65,0
123.8717,233,151,43818.05,67994.01,291.18,3.1,902.64,0
0.8582,1,0,47.38,24.02,71.4,1.17,83.2,1
44.7272,166,272,75840.33,131285.39,472.89,9.79,4630.86,0
131.6622,174,429,189621.86,178385.22,610.29,4.58,2795.09,0
47.0556,25,44,9273.09,8198.7,253.21,1.47,371.3,0
294.1932,200,56,273923.77,37229.11,1215.44,0.87,1057.65,0
287.9942,89,384,35732.74,229559.39,560.87,1.64,921.17,0
282.0094,380,327,384813.08,188576.11,811.02,2.51,2033.23,0
34.259,242,359,138552.92,197758.6,559.59,17.54,9816.72,0
86.1081,119,245,27387.12,107571.73,370.77,4.23,1567.32,0
46.9161,276,383,76615.88,118573.48,296.19,14.05,4160.39,0
190.6154,424,345,542307.57,195298.84,959.18,4.03,3869.61,0
157.7047,230,43,246790.12,30649.89,1016.26,1.73,1759.24,0
212.8532,189,405,209366.28,270163.83,807.29,2.79,2252.87,0
118.3571,185,301,107245.01,84275.69,394.08,4.11,1618.16,0
132.2442,426,376,556264.53,295630.18,1062.21,6.06,6441.83,0
131.3951,418,148,544524.32,21133.02,999.39,4.31,4305.01,0
24.161,143,438,193931.69,273022.81,803.71,24.05,19326.77,0
227.8603,339,496,91901.61,292537.19,460.41,3.66,1687.17,0
59.4388,304,322,169008.31,23761.31,307.94,10.53,3243.16,0
8.7561,54,349,80216.62,220257.92,745.59,46.02,34315.86,0
26.6682,218,381,217343.99,71292.69,481.86,22.46,10823.24,0
138.4653,113,419,89387.41,291242.3,715.47,3.84,2748.92,0
87.4149,264,23,191986.09,5473.93,688.01,3.28,2258.88,0
4.5995,444,74,571805.66,7279.18,1117.92,112.62,125900.41,0
282.4526,436,271,621988.27,175080.97,1127.4,2.5,2821.96,0
119.1316,281,234,66547.0,174327.09,467.72,4.32,2021.92,0
24.2876,129,168,163453.23,72749.78,795.3,12.23,9725.27,0
71.2394,159,281,163004.13,121417.7,646.41,6.18,3992.48,0
249.1713,49,165,64295.07,70812.43,631.34,0.86,542.23,0
98.3087,32,277,18984.69,207400.91,732.64,3.14,2302.8,0
26.089,13,132,13331.92,53804.49,463.01,5.56,2573.36,0
45.3932,40451,14,1789020.14,1115.86,44.24,891.43,39436.22,1
262.8637,177,229,44851.38,97909.62,351.63,1.54,543.1,0
73.4314,476,369,52933.89,281654.02,395.96,11.51,4556.47,0
73.632,417,89,574463.59,57635.72,1249.21,6.87,8584.57,0
6.9032,358,279,296723.1,200444.07,780.48,92.28,72020.09,0
173.2765,309,483,350601.85,54905.14,512.0,4.57,2340.23,0
267.8946,41,72,4300.56,34825.06,346.24,0.42,146.05,0
1.6269,1,0,48.3,2.13,50.43,0.61,31.0,1
189.2088,212,330,248237.1,262887.52,943.03,2.86,2701.38,0
13.2524,66,295,25985.08,99622.35,347.94,27.24,9478.12,0
89.5571,149,78,136201.68,38392.88,769.14,2.53,1949.53,0
150.7272,70,323,44902.64,255959.38,765.55,2.61,1996.07,0
213.7719,29,227,5408.91,94497.86,390.26,1.2,467.35,0
176.2675,68,444,91718.51,266223.18,699.1,2.9,2030.67,0
8.3649,68,382,34587.31,250517.69,633.57,53.8,34083.61,0
142.64,451,397,332150.66,125316.74,539.47,5.95,3207.15,0
192.3362,347,70,190344.88,35619.93,541.88,2.17,1174.84,0
264.7103,172,359,166197.78,202572.79,694.48,2.01,1393.11,0
52.8207,152,202,82886.66,145946.23,646.42,6.7,4332.25,0
85.5127,293,70,208930.19,19657.04,629.72,4.24,2673.14,0
250.0538,190,161,134713.35,38264.03,492.81,1.4,691.76,0
39.1096,336,408,57317.96,214886.41,365.87,19.02,6960.03,0
17.9117,321,141,245157.6,60988.03,662.65,25.79,17091.98,0
195.0331,402,209,75057.71,30086.56,172.09,3.13,539.11,0
109.0547,227,178,238378.44,34320.15,673.33,3.71,2500.57,0
198.2928,117,68,104116.86,47737.95,820.84,0.93,765.81,0
232.8222,83,150,31871.82,85171.87,502.33,1.0,502.72,0
275.3343,96,409,50227.18,213981.23,523.18,1.83,959.59,0
285.2642,37,51,33381.45,16248.53,563.98,0.31,173.98,0
216.2395,394,312,305175.06,107551.82,584.6,3.26,1908.66,0
219.5832,105,57,152936.66,38526.45,1181.87,0.74,871.94,0
204.1052,373,409,313246.52,174784.07,624.08,3.83,2391.07,0
37.9156,424,216,264013.94,15240.65,436.34,16.88,7365.16,0
1.7577,242,104,347269.09,53316.2,1157.76,196.84,227899.37,0
176.4476,233,440,256423.46,255617.6,760.83,3.81,2901.94,0
136.3821,463,133,347768.66,79010.06,716.07,4.37,3129.29,0
77.4145,7,48,6873.12,28233.42,638.3,0.71,453.49,0
165.0783,69,271,26358.43,126742.88,450.3,2.06,927.45,0
20.9392,440,167,651982.01,78998.8,1204.25,28.99,34909.61,0
32.4499,339,308,158043.54,68710.82,350.47,19.94,6987.83,0
3531.3542,626,375006,114580.26,504117174.71,1342.36,106.37,142787.08,1
93.5327,495,440,304432.23,55679.76,385.15,10.0,3850.12,0
131.7754,474,57,661048.5,43496.11,1326.83,4.03,5346.56,0
142.7953,309,181,238100.5,96061.69,681.96,3.43,2340.15,0
217.8635,277,135,113182.37,90982.35,495.55,1.89,937.12,0
84.6233,450,496,581755.38,202771.7,829.31,11.18,9270.82,0
78.5662,169,223,98173.64,170440.89,685.24,4.99,3418.96,0
19.7323,490,311,620204.27,65164.95,855.64,40.59,34733.44,0
215.3372,152,118,68204.82,8332.21,283.47,1.25,355.43,0
197.7225,457,296,353335.6,227367.14,771.19,3.81,2936.96,0
269.4612,296,212,230192.58,22215.32,496.87,1.89,936.71,0
180.5827,499,140,634150.22,44113.52,1061.45,3.54,3755.97,0
238.7229,397,439,470382.58,282820.44,900.96,3.5,3155.13,0
82.5222,316,45,422070.11,3093.27,1177.74,4.37,5152.11,0
176.2548,188,385,52492.65,231459.7,495.55,3.25,1611.03,0
24.5716,255,138,151969.47,100362.9,642.07,15.99,10269.26,0
133.3041,10,319,11590.16,234723.77,748.67,2.47,1847.76,0
42.5855,167,219,210923.7,158971.87,958.28,9.06,8685.95,0
73.3837,75,138,98853.16,11947.06,520.19,2.9,1509.87,0
120.3136,275,458,360798.04,93354.24,619.58,6.09,3774.74,0
45.5458,38946,40,3466611.56,1977.63,88.97,855.97,76156.08,1
49.5739,273,10,286327.61,4935.31,1029.2,5.71,5875.32,0
277.9837,448,256,565261.72,44970.83,866.81,2.53,2195.21,0
207.7243,153,79,190204.45,36815.32,978.53,1.12,1092.89,0
296.5251,158,134,214374.92,16267.72,789.87,0.98,777.82,0
243.0567,13,239,2726.56,106743.35,434.4,1.04,450.39,0
294.3224,57,482,14620.45,129672.92,267.71,1.83,490.26,0
28.2782,123,270,135220.78,215201.3,891.66,13.9,12391.97,0
38.4824,103,75,81192.92,35640.15,656.37,4.63,3036.01,0
108.6318,449,297,271913.19,169737.81,592.03,6.87,4065.58,0
1.9186,1,0,46.08,14.79,60.87,0.52,31.73,1
213.6682,178,376,262226.51,113959.97,679.04,2.59,1760.61,0
15.8059,418,214,288481.96,43942.89,525.99,39.99,21031.68,0
299.1835,106,305,83807.59,25519.83,266.0,1.37,365.42,0
144.0561,178,435,170839.99,311143.17,786.27,4.26,3345.8,0
264.3692,194,268,249101.16,131906.7,824.69,1.75,1441.2,0
224.7949,417,316,152909.13,138974.78,398.2,3.26,1298.45,0
156.8211,313,157,319645.38,113853.29,922.34,3.0,2764.29,0
139.1007,245,235,334858.25,176250.16,1064.81,3.45,3674.38,0
239.4627,371,237,52087.33,131009.59,301.15,2.54,764.62,0
202.9714,183,242,201630.98,118363.12,752.93,2.09,1576.55,0
23.1015,162,108,203020.34,22733.25,836.12,11.69,9772.27,0
203.6559,477,412,267120.65,171470.8,493.35,4.37,2153.59,0
52.6059,140,265,108591.05,81657.11,469.75,7.7,3616.48,0
70.5872,193,79,276177.86,24697.96,1106.16,3.85,4262.47,0
207.2674,390,258,380922.58,164481.0,841.67,3.13,2631.4,0
150.7838,179,193,158197.88,116033.13,737.18,2.47,1818.7,0
205.8167,282,11,134232.5,5508.99,476.93,1.42,678.96,0
90.45,157,310,168479.24,121555.02,621.06,5.16,3206.57,0
31.7755,422,178,495997.78,25485.92,869.14,18.88,16411.52,0
0.0185,1,0,55.25,51.07,106.33,54.02,5743.85,1
129.699,499,29,731166.8,8368.55,1400.64,4.07,5701.94,0
161.0021,212,437,29615.22,315706.69,532.08,4.03,2144.83,0
174.4826,285,298,141416.58,173664.61,540.45,3.34,1805.8,0
243.9276,100,176,110387.56,34435.63,524.72,1.13,593.71,0
2098.7163,477,254171,37114.34,346137382.24,1359.42,121.34,164945.83,1
166.5672,416,256,123297.44,19417.07,212.37,4.03,856.8,0
281.8907,497,41,139871.05,32671.84,320.71,1.91,612.09,0
63.3604,253,161,321297.77,92128.6,998.61,6.53,6524.99,0
13.5189,467,391,370211.2,49043.45,488.64,63.47,31012.54,0
260.7834,378,40,372736.63,3766.82,900.73,1.6,1443.74,0
277.3653,301,195,320353.48,124841.41,897.57,1.79,1605.09,0
27.378,13030,77,778873.47,8138.05,60.05,478.74,28746.16,1
94.3827,183,28,80632.32,21867.23,485.78,2.24,1086.0,0
82.6896,316,346,97404.87,95971.36,292.11,8.01,2338.58,0
231.0672,488,161,73699.82,68217.3,218.67,2.81,614.18,0
239.0513,444,388,47382.07,162786.14,252.61,3.48,879.18,0
62.3446,215,433,301585.1,256934.64,861.91,10.39,8958.59,0
127.0609,134,384,110070.79,116080.63,436.59,4.08,1779.87,0
275.8335,176,185,19422.42,85702.1,291.2,1.31,381.12,0
45.2856,79,202,96123.16,65143.02,573.9,6.21,3561.09,0
179.7913,52,442,47888.65,329151.43,763.24,2.75,2097.1,0
285.8719,414,280,551244.34,127834.17,978.5,2.43,2375.46,0
278.2864,239,435,122426.99,208603.92,491.14,2.42,1189.53,0
126.2366,155,475,184761.02,212693.84,630.88,4.99,3148.49,0
218.2443,347,187,420052.0,108387.99,989.59,2.45,2421.32,0
172.26,262,71,190801.02,39509.15,691.62,1.93,1336.99,0
296.469,357,98,89574.03,57542.28,323.33,1.53,496.23,0
59.6823,6476,45,262237.5,2544.5,40.6,109.26,4436.53,1
138.8773,109,191,121779.71,60816.33,608.65,2.16,1314.8,0
179.5385,482,195,417222.35,43797.12,680.97,3.77,2567.8,0
4.4923,154,283,180403.39,17536.42,452.95,97.28,44061.56,0
250.7074,421,148,435537.12,57738.26,866.92,2.27,1967.53,0
205.5524,87,477,80763.01,160698.41,428.12,2.74,1174.7,0
1256.8794,579,82032,39647.64,94477047.61,1144.12,65.73,75199.5,1
224.879,357,463,324895.21,250996.4,702.31,3.65,2560.9,0
65.1301,262,223,134894.69,96502.12,477.11,7.45,3552.84,0
97.3886,352,373,242707.05,54861.92,410.44,7.44,3055.48,0
118.7959,191,378,22246.89,25437.17,83.8,4.79,401.39,0
191.2796,17,29,25450.48,10181.74,774.61,0.24,186.28,0
36.7031,308,436,186876.84,232861.62,564.16,20.27,11436.05,0
154.1487,391,125,273204.28,84729.99,693.67,3.35,2322.01,0
289.9633,8,399,7453.96,303488.78,763.99,1.4,1072.35,0
293.3151,362,245,460689.43,141958.31,992.83,2.07,2054.61,0
48.9191,18543,53,1689614.4,5606.56,91.16,380.14,34653.56,1
257.297,383,26,66897.77,3315.68,171.67,1.59,272.89,0
222.4166,358,175,231055.48,110189.68,640.23,2.4,1534.26,0
194.3342,272,256,302923.51,16324.34,604.64,2.72,1642.78,0
297.065,210,40,273580.91,24486.06,1192.27,0.84,1003.37,0
24.029,38192,15,4351037.18,790.96,113.9,1590.04,181107.25,1
147.1345,325,315,430427.72,168470.09,935.78,4.35,4070.41,0
226.1653,435,131,467605.15,58581.07,929.66,2.5,2326.56,0
105.1269,139,136,123469.88,80771.38,742.7,2.62,1942.81,0
245.6795,149,326,122152.59,94099.56,455.27,1.93,880.22,0
2.5733,15,325,19348.61,230757.93,735.61,132.13,97194.53,0
239.8629,241,92,114632.25,25863.84,421.91,1.39,585.73,0
171.0479,496,484,452672.18,219769.46,686.16,5.73,3931.31,0
296.3891,137,80,113147.29,28662.84,653.5,0.73,478.46,0
215.6095,418,250,73702.11,103413.5,265.14,3.1,821.46,0
32.1052,414,133,164753.91,38945.99,372.39,17.04,6344.75,0
183.5674,312,172,266578.01,114910.54,788.2,2.64,2078.19,0
108.3529,252,437,166343.09,257798.83,615.59,6.36,3914.45,0
256.8574,262,214,184343.44,33434.57,457.52,1.85,847.86,0
27.3013,195,238,273602.68,130096.84,932.33,15.86,14786.85,0
249.3956,23,264,6264.16,94423.84,350.83,1.15,403.73,0
10.3173,418,476,86430.8,133706.35,246.24,86.65,21336.8,0
247.0356,175,44,110964.91,26479.82,627.6,0.89,556.38,0
136.8164,38,39,51036.2,12054.66,819.36,0.56,461.14,0
51.5172,431,73,149862.74,19513.91,336.06,9.78,3287.77,0
249.4993,345,375,128581.04,42155.48,237.13,2.89,684.32,0
201.2338,366,234,287572.06,72598.72,600.28,2.98,1789.81,0
58.0431,119,145,119308.02,105297.56,850.78,4.55,3869.63,0
275.7211,339,340,485598.54,90268.63,848.11,2.46,2088.59,0
224.0176,304,262,94447.56,113371.38,367.17,2.53,927.69,0
211.4713,123,316,181530.92,48394.41,523.75,2.08,1087.26,0
9.9365,405,372,276610.36,57414.61,429.89,78.2,33615.93,0
174.5516,323,388,302107.64,204341.77,712.31,4.07,2901.43,0
181.0484,170,485,81955.12,298924.0,581.49,3.62,2103.74,0
4.2489,13,92,19431.93,24579.74,419.16,24.71,10358.4,0
255.0178,150,135,85175.39,105910.32,670.48,1.12,749.3,0
299.8411,246,323,272394.09,158259.85,756.86,1.9,1436.27,0
1.4934,1,1,45.38,58.36,51.87,1.34,69.47,1
276.7811,353,398,78706.97,169597.29,330.63,2.71,897.11,0
59.359,22093,31,2383438.75,3083.64,107.87,372.72,40204.91,1
180.9814,263,150,92484.18,49691.23,344.25,2.28,785.58,0
42.1485,15,473,12971.11,112775.56,257.68,11.58,2983.42,0
30.8453,260,217,206103.98,172351.01,793.41,15.46,12269.46,0
29.611,498,413,208324.48,141229.26,383.7,30.77,11804.86,0
16.5475,143,368,195852.32,229098.65,831.61,30.88,25680.71,0
29.4737,69,39,93421.89,21480.6,1063.91,3.66,3898.48,0
56.5106,46585,48,2611756.48,5280.87,56.12,825.21,46310.57,1
153.2415,422,92,128987.25,6513.34,263.62,3.35,884.23,0
63.8684,17,142,21266.87,12643.8,213.27,2.49,530.95,0
50.9296,235,178,174267.78,24028.04,480.14,8.11,3893.53,0
1784.2826,244,119634,35316.81,147162079.51,1227.89,67.19,82496.68,1
214.2269,157,304,233987.68,70879.09,661.32,2.15,1423.1,0
152.4555,337,235,304869.06,129465.16,759.33,3.75,2848.92,0
64.5695,252,412,284361.02,27116.67,469.09,10.28,4823.92,0
86.2419,469,393,566816.46,65474.26,733.52,10.0,7331.59,0
192.6316,68,297,43880.76,120497.25,450.35,1.89,853.33,0
81.3863,212,348,312087.46,237097.96,980.69,6.88,6747.89,0
93.7955,371,277,42109.74,28506.69,108.98,6.91,752.88,0
20.2002,445,262,576158.83,43548.91,876.53,35.0,30678.35,0
279.2263,398,151,203288.96,83676.6,522.71,1.97,1027.72,0
241.8067,283,9,96959.49,3001.71,342.33,1.21,413.39,0
221.5974,138,201,187291.75,46284.32,689.01,1.53,1054.06,0
154.8758,86,339,89634.67,152516.93,569.77,2.74,1563.52,0
134.9536,479,120,447661.09,14112.11,770.91,4.44,3421.72,0
212.6686,292,255,274849.37,106650.32,697.44,2.57,1793.87,0
53.7026,39338,14,3568704.19,1024.22,90.71,732.78,66472.16,1
143.2123,377,414,512704.44,292144.89,1017.51,5.52,5619.97,0
170.808,115,89,171961.1,69002.61,1181.19,1.19,1410.73,0
221.3113,28,126,38689.11,87977.13,822.51,0.7,572.34,0
194.3078,310,419,362707.22,30594.15,539.51,3.75,2024.12,0
373.7357,640,322116,104432.41,382158507.25,1184.37,863.59,1022816.11,1
