src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
172.1.25.55,224.0.0.252,57664,5355,UDP,309.6917,0,2,0,132,66.0,3.97,262.21,0
172.4.0.103,224.0.0.252,57356,5355,UDP,309.4902,0,2,0,144,72.0,3.96,285.41,0
10.0.250.101,255.255.255.255,56900,10001,UDP,309.3141,0,1,0,213,213.0,0.0,0.0,0
10.0.251.34,239.255.255.250,61254,1900,UDP,309.1034,0,4,0,868,217.0,1.05,228.93,0
10.0.251.53,255.255.255.255,38038,62976,UDP,309.0981,0,1,0,264,264.0,0.0,0.0,0
10.0.251.84,10.0.255.255,138,138,UDP,308.9951,0,1,0,233,233.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51563,1900,UDP,308.9879,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51089,1900,UDP,308.9785,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,35305,1900,UDP,308.9128,0,1,0,363,363.0,0.0,0.0,0
172.3.1.155,239.255.255.250,40569,1900,UDP,308.9021,0,2,0,334,167.0,4.93,823.97,0
172.3.1.214,239.255.255.250,38682,1900,UDP,308.9002,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55364,1900,UDP,308.8099,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48342,1900,UDP,308.7962,0,1,0,410,410.0,0.0,0.0,0
10.0.251.98,224.0.0.252,54962,5355,UDP,308.7881,0,2,0,140,70.0,3.84,268.87,0
10.0.251.98,224.0.0.252,52426,5355,UDP,308.7864,0,2,0,132,66.0,3.86,254.68,0
10.0.251.98,224.0.0.252,54815,5355,UDP,308.7859,0,2,0,140,70.0,3.87,270.75,0
10.0.251.98,224.0.0.252,64823,5355,UDP,308.7841,0,2,0,132,66.0,3.88,256.32,0
10.0.251.98,224.0.0.252,53736,5355,UDP,308.7833,0,2,0,140,70.0,3.89,272.49,0
10.0.251.98,224.0.0.252,53187,5355,UDP,308.7823,0,2,0,140,70.0,3.9,273.15,0
172.3.1.214,239.255.255.250,33800,1900,UDP,308.776,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57209,1900,UDP,308.7003,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59168,1900,UDP,308.6713,0,1,0,354,354.0,0.0,0.0,0
172.1.25.55,224.0.0.252,55781,5355,UDP,308.6056,0,2,0,132,66.0,3.86,254.89,0
172.3.1.214,239.255.255.250,59198,1900,UDP,308.598,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39154,1900,UDP,308.5874,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51995,1900,UDP,308.5776,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,44959,1900,UDP,308.5672,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47306,1900,UDP,308.5017,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53959,1900,UDP,308.4889,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43947,1900,UDP,308.4764,0,1,0,409,409.0,0.0,0.0,0
172.4.0.103,224.0.0.252,54422,5355,UDP,308.4037,0,2,0,144,72.0,3.88,279.04,0
172.3.1.214,239.255.255.250,58549,1900,UDP,308.401,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,56657,1900,UDP,308.3872,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,41195,1900,UDP,308.3728,0,1,0,407,407.0,0.0,0.0,0
10.0.251.77,10.0.255.255,137,137,UDP,308.2945,0,2,0,202,101.0,67.38,6805.01,0
172.3.1.214,239.255.255.250,49579,1900,UDP,308.292,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59386,1900,UDP,308.2797,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,54058,1900,UDP,308.2653,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59598,1900,UDP,308.1983,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51686,1900,UDP,308.1858,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,41556,1900,UDP,308.1703,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,32925,1900,UDP,308.1606,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,41077,1900,UDP,308.078,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59042,1900,UDP,308.0638,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,45342,1900,UDP,308.0551,0,1,0,407,407.0,0.0,0.0,0
172.1.25.55,224.0.0.252,55192,5355,UDP,307.654,0,1,0,66,66.0,0.0,0.0,0
10.0.120.31,239.255.255.250,37340,1900,UDP,307.3755,0,1,0,180,180.0,0.0,0.0,0
172.1.25.62,224.0.0.251,5353,5353,UDP,307.3475,0,3,0,725,241.67,7.74,1870.15,0
172.3.1.214,239.255.255.250,48443,1900,UDP,306.2425,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,34180,1900,UDP,306.2275,0,1,0,408,408.0,0.0,0.0,0
172.3.2.154,239.255.255.250,52436,1900,UDP,306.1472,0,3,0,636,212.0,1.21,256.89,0
172.3.1.214,239.255.255.250,50223,1900,UDP,306.1383,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,50642,1900,UDP,306.1162,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47587,1900,UDP,306.0368,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48070,1900,UDP,306.024,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55177,1900,UDP,306.0064,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53974,1900,UDP,305.9377,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57887,1900,UDP,305.9262,0,1,0,408,408.0,0.0,0.0,0
10.0.250.165,255.255.255.255,36286,62976,UDP,305.9203,0,1,0,264,264.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46430,1900,UDP,305.9084,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,60226,1900,UDP,305.8429,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,36501,1900,UDP,305.8305,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,49410,1900,UDP,305.8193,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,34574,1900,UDP,305.8125,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57624,1900,UDP,305.8025,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,58488,1900,UDP,305.7381,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33328,1900,UDP,305.7221,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,45258,1900,UDP,305.7084,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,36989,1900,UDP,305.6977,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,56761,1900,UDP,305.6278,0,1,0,409,409.0,0.0,0.0,0
172.1.25.55,172.1.27.255,137,137,UDP,305.6228,0,3,0,330,110.0,0.91,100.14,0
172.3.1.214,239.255.255.250,41141,1900,UDP,305.608,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,42673,1900,UDP,305.5372,0,1,0,407,407.0,0.0,0.0,0
172.1.25.55,224.0.0.252,63654,5355,UDP,305.3228,0,1,0,66,66.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48264,1900,UDP,304.7023,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48105,1900,UDP,304.6913,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,37933,1900,UDP,304.6787,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57468,1900,UDP,304.6121,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,35329,1900,UDP,304.5983,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55776,1900,UDP,304.5865,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,35831,1900,UDP,304.5047,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53736,1900,UDP,304.4718,0,1,0,409,409.0,0.0,0.0,0
10.0.251.10,239.255.255.250,51437,1900,UDP,304.4009,0,1,0,179,179.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46792,1900,UDP,304.3921,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57285,1900,UDP,304.3836,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33681,1900,UDP,304.3728,0,1,0,409,409.0,0.0,0.0,0
10.0.251.10,224.0.0.252,51434,5355,UDP,304.3699,0,1,0,77,77.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33585,1900,UDP,304.2955,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47012,1900,UDP,304.2845,0,1,0,407,407.0,0.0,0.0,0
172.3.2.103,239.255.255.250,55951,1900,UDP,304.2009,0,3,0,633,211.0,1.45,304.99,0
10.0.251.10,224.0.0.252,56808,5355,UDP,303.8955,0,2,0,154,77.0,4.89,376.59,0
172.1.25.55,239.255.255.250,57202,1900,UDP,303.6887,0,2,0,424,212.0,0.93,196.39,0
172.3.1.214,239.255.255.250,54947,1900,UDP,303.1732,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43879,1900,UDP,303.1596,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,34649,1900,UDP,303.1505,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39303,1900,UDP,303.1392,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55894,1900,UDP,303.0713,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47470,1900,UDP,303.0555,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53738,1900,UDP,303.0404,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43360,1900,UDP,302.9728,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46624,1900,UDP,302.9573,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,37750,1900,UDP,302.9447,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,40063,1900,UDP,302.9339,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43414,1900,UDP,302.8664,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,52380,1900,UDP,302.8559,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33505,1900,UDP,302.8432,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,52951,1900,UDP,302.8364,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48822,1900,UDP,302.7694,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,49152,1900,UDP,302.756,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,50628,1900,UDP,302.7437,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,50618,1900,UDP,302.7343,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,35806,1900,UDP,302.6683,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55353,1900,UDP,302.6554,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59867,1900,UDP,302.5409,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59143,1900,UDP,302.5294,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59197,1900,UDP,302.463,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,38730,1900,UDP,302.4372,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47580,1900,UDP,302.4271,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55298,1900,UDP,302.3472,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33844,1900,UDP,302.3336,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57328,1900,UDP,302.3241,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46243,1900,UDP,301.9493,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46363,1900,UDP,301.9319,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51315,1900,UDP,301.9194,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43436,1900,UDP,301.9093,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39296,1900,UDP,301.8421,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,40221,1900,UDP,301.8316,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39496,1900,UDP,301.8186,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55857,1900,UDP,301.8087,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,40963,1900,UDP,301.7411,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48620,1900,UDP,301.7243,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,38668,1900,UDP,301.7096,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46697,1900,UDP,301.6428,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33969,1900,UDP,301.6292,0,1,0,409,409.0,0.0,0.0,0
172.1.25.211,255.255.255.255,63259,62976,UDP,301.6246,0,1,0,264,264.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55059,1900,UDP,301.6174,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48462,1900,UDP,301.6092,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46598,1900,UDP,301.5442,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,36199,1900,UDP,301.5313,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33675,1900,UDP,301.5136,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,38009,1900,UDP,301.5014,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,58800,1900,UDP,301.4231,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47073,1900,UDP,301.4109,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55255,1900,UDP,301.4014,0,1,0,407,407.0,0.0,0.0,0
10.0.250.160,224.0.0.251,5353,5353,UDP,301.3306,0,3,0,204,68.0,4.0,271.72,0
10.0.125.113,239.255.255.250,42511,1900,UDP,301.0923,0,2,0,360,180.0,19.4,3491.52,0
10.0.250.160,224.0.0.252,54520,5355,UDP,300.922,0,2,0,124,62.0,5.84,361.87,0
10.0.251.159,224.0.0.252,61582,5355,UDP,300.4109,0,1,0,77,77.0,0.0,0.0,0
10.0.251.10,224.0.0.252,61582,5355,UDP,300.4048,0,1,0,77,77.0,0.0,0.0,0
172.3.1.214,239.255.255.250,42372,1900,UDP,300.1691,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,45893,1900,UDP,300.1061,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43785,1900,UDP,300.0963,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53926,1900,UDP,300.0863,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,58909,1900,UDP,300.0051,0,1,0,408,408.0,0.0,0.0,0
10.0.251.47,13.107.5.93,18346,443,TCP,94.8276,11,9,5641,1642,364.15,0.27,97.05,0
10.0.251.47,57.144.169.32,57777,443,TCP,77.3072,19,15,6515,5213,344.94,0.52,180.08,0
10.0.251.47,10.0.251.48,61625,7680,TCP,54.5382,0,5,0,330,66.0,0.33,21.95,0
10.0.251.47,142.251.153.119,19964,443,TCP,47.123,9,8,5846,2254,476.47,0.57,270.9,0
10.0.251.47,8.8.8.8,6842,53,TCP,17.2849,5,6,466,373,76.27,60.78,4636.15,0
10.0.251.47,8.8.8.8,11920,53,TCP,17.2847,5,6,388,373,69.18,62.07,4294.05,0
172.3.1.236,224.0.0.251,52143,5353,UDP,320.905,0,17,0,1611,94.76,1.23,116.48,0
172.1.25.55,239.255.255.250,49391,1900,UDP,316.2774,0,5,0,895,179.0,0.56,100.43,0
172.3.1.214,239.255.255.250,40104,1900,UDP,312.5129,0,2,0,817,408.5,0.23,93.59,0
10.0.250.126,239.255.255.250,50791,1900,UDP,310.5477,0,2,0,434,217.0,1.62,351.98,0
172.3.1.214,239.255.255.250,53581,1900,UDP,310.0555,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,37836,1900,UDP,310.0425,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,58326,1900,UDP,310.0315,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51107,1900,UDP,309.9613,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,57491,1900,UDP,309.9364,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53028,1900,UDP,309.9277,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47326,1900,UDP,309.8612,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59286,1900,UDP,309.8465,0,1,0,363,363.0,0.0,0.0,0
10.0.250.101,255.255.255.255,43695,10001,UDP,309.824,0,1,0,213,213.0,0.0,0.0,0
172.3.1.214,239.255.255.250,49508,1900,UDP,309.8205,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48561,1900,UDP,309.756,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53063,1900,UDP,309.7464,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,54822,1900,UDP,309.7235,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51579,1900,UDP,309.6605,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39134,1900,UDP,309.6477,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,36360,1900,UDP,309.6346,0,1,0,407,407.0,0.0,0.0,0
10.0.251.159,224.0.0.252,53447,5355,UDP,309.6199,0,1,0,77,77.0,0.0,0.0,0
10.0.251.10,224.0.0.252,53447,5355,UDP,309.6175,0,1,0,77,77.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48096,1900,UDP,309.5541,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47224,1900,UDP,309.5384,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43766,1900,UDP,309.5205,0,1,0,419,419.0,0.0,0.0,0
172.3.2.128,224.0.0.252,60974,5355,UDP,309.5155,0,1,0,68,68.0,0.0,0.0,0
172.3.1.214,239.255.255.250,60712,1900,UDP,309.513,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,48212,1900,UDP,309.4457,0,1,0,407,407.0,0.0,0.0,0
10.0.124.56,239.255.255.250,33069,1900,UDP,309.4389,0,2,0,360,180.0,15.58,2804.76,0
172.3.1.214,239.255.255.250,36328,1900,UDP,309.4306,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,56505,1900,UDP,309.4198,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,49198,1900,UDP,309.4105,0,1,0,362,362.0,0.0,0.0,0
172.3.1.155,239.255.255.250,50767,1900,UDP,309.3506,0,3,0,501,167.0,4.11,686.71,0
10.0.254.19,255.255.255.255,54890,1947,UDP,309.3454,0,1,0,82,82.0,0.0,0.0,0
10.0.254.19,10.0.255.255,54891,1947,UDP,309.3434,0,1,0,82,82.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53019,1900,UDP,309.3409,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,35093,1900,UDP,309.3239,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33273,1900,UDP,309.3121,0,1,0,407,407.0,0.0,0.0,0
172.1.25.113,224.0.0.251,56859,5353,UDP,308.7209,0,1,0,79,79.0,0.0,0.0,0
10.0.251.34,255.255.255.255,50031,8610,UDP,308.5135,0,2,0,120,60.0,8298.76,497925.31,0
172.1.25.40,224.0.0.252,58668,5355,UDP,308.3205,0,1,0,75,75.0,0.0,0.0,0
172.1.25.40,239.255.255.250,58671,1900,UDP,308.2136,0,7,0,1253,179.0,1.29,230.09,0
172.3.3.144,172.3.255.255,138,138,UDP,307.9764,0,1,0,243,243.0,0.0,0.0,0
10.0.250.160,224.0.0.252,63975,5355,UDP,307.7986,0,1,0,62,62.0,0.0,0.0,0
172.3.1.214,239.255.255.250,35688,1900,UDP,307.0977,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,55631,1900,UDP,307.0887,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,36665,1900,UDP,307.079,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,52493,1900,UDP,307.0683,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,44556,1900,UDP,307.0601,0,1,0,408,408.0,0.0,0.0,0
10.0.250.159,239.255.255.250,63170,3702,UDP,306.9661,0,4,0,2792,698.0,0.64,448.73,0
172.3.1.214,239.255.255.250,43587,1900,UDP,306.9564,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,36540,1900,UDP,306.8892,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,37823,1900,UDP,306.8766,0,1,0,353,353.0,0.0,0.0,0
172.3.1.214,239.255.255.250,50195,1900,UDP,306.8634,0,1,0,409,409.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51754,1900,UDP,306.8578,0,1,0,407,407.0,0.0,0.0,0
10.0.123.21,239.255.255.250,45430,1900,UDP,306.7735,0,1,0,180,180.0,0.0,0.0,0
10.0.250.248,224.0.0.252,54768,5355,UDP,306.6629,0,2,0,132,66.0,6.36,419.95,0
172.1.25.40,239.255.255.250,56873,1900,UDP,306.341,0,3,0,633,211.0,1.4,295.31,0
172.3.1.214,239.255.255.250,49418,1900,UDP,306.2517,0,1,0,354,354.0,0.0,0.0,0
10.0.250.248,224.0.0.252,51415,5355,UDP,306.1719,0,1,0,66,66.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39917,1900,UDP,306.1569,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,43365,1900,UDP,306.136,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,37537,1900,UDP,306.0713,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,51838,1900,UDP,306.0599,0,1,0,410,410.0,0.0,0.0,0
10.0.251.22,10.0.255.255,138,138,UDP,306.0518,0,1,0,243,243.0,0.0,0.0,0
172.3.1.214,239.255.255.250,34457,1900,UDP,306.0447,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,60861,1900,UDP,306.0351,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,60927,1900,UDP,305.9673,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,33594,1900,UDP,305.9522,0,1,0,408,408.0,0.0,0.0,0
10.0.250.160,224.0.0.252,65125,5355,UDP,305.9396,0,1,0,62,62.0,0.0,0.0,0
172.3.1.214,239.255.255.250,38169,1900,UDP,305.9385,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,42977,1900,UDP,305.8623,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,40078,1900,UDP,305.8454,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,56891,1900,UDP,305.8345,0,1,0,418,418.0,0.0,0.0,0
10.0.252.131,10.0.255.255,137,137,UDP,305.8327,0,6,0,552,92.0,3.65,335.84,0
10.0.252.131,224.0.0.251,5353,5353,UDP,305.8317,0,4,0,288,72.0,57.08,4109.82,0
10.0.252.131,224.0.0.252,50354,5355,UDP,305.8299,0,1,0,66,66.0,0.0,0.0,0
10.0.252.131,224.0.0.252,54125,5355,UDP,305.8282,0,1,0,66,66.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39464,1900,UDP,305.7664,0,1,0,408,408.0,0.0,0.0,0
10.0.252.131,224.0.0.252,50210,5355,UDP,305.7608,0,1,0,66,66.0,0.0,0.0,0
10.0.252.131,224.0.0.252,60698,5355,UDP,305.7593,0,1,0,66,66.0,0.0,0.0,0
172.3.1.214,239.255.255.250,34196,1900,UDP,305.7473,0,1,0,407,407.0,0.0,0.0,0
172.3.1.214,239.255.255.250,47345,1900,UDP,305.7319,0,1,0,417,417.0,0.0,0.0,0
172.3.1.214,239.255.255.250,46652,1900,UDP,305.6654,0,2,0,770,385.0,1.03,394.91,0
10.0.124.46,239.255.255.250,54947,1900,UDP,305.6387,0,1,0,180,180.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53494,1900,UDP,305.6283,0,1,0,362,362.0,0.0,0.0,0
172.3.1.214,239.255.255.250,53041,1900,UDP,305.5647,0,1,0,419,419.0,0.0,0.0,0
172.3.1.214,239.255.255.250,52204,1900,UDP,305.5385,0,1,0,407,407.0,0.0,0.0,0
10.0.251.165,239.255.255.250,65108,1900,UDP,305.4611,0,2,0,424,212.0,1.73,365.75,0
172.3.2.117,239.255.255.250,58219,1900,UDP,305.4553,0,3,0,633,211.0,1.38,291.66,0
10.0.250.255,224.0.0.251,5353,5353,UDP,305.2289,0,1,0,99,99.0,0.0,0.0,0
10.0.250.248,224.0.0.252,54325,5355,UDP,304.83,0,2,0,132,66.0,3.76,248.19,0
172.1.25.167,239.255.255.250,59863,1900,UDP,304.711,0,2,0,434,217.0,0.97,210.96,0
10.0.252.83,255.255.255.255,13463,62976,UDP,304.2337,0,1,0,264,264.0,0.0,0.0,0
172.1.25.234,172.1.27.255,137,137,UDP,304.1916,0,3,0,276,92.0,1.99,183.23,0
172.3.1.214,239.255.255.250,46075,1900,UDP,304.0936,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,50124,1900,UDP,304.0929,0,1,0,410,410.0,0.0,0.0,0
172.3.1.214,239.255.255.250,39649,1900,UDP,304.089,0,1,0,363,363.0,0.0,0.0,0
172.3.1.214,239.255.255.250,60349,1900,UDP,304.0225,0,1,0,420,420.0,0.0,0.0,0
172.3.1.214,239.255.255.250,54892,1900,UDP,304.0087,0,1,0,418,418.0,0.0,0.0,0
172.3.1.214,239.255.255.250,59090,1900,UDP,303.9957,0,1,0,408,408.0,0.0,0.0,0
172.3.1.214,239.255.255.250,37445,1900,UDP,303.9837,0,1,0,354,354.0,0.0,0.0,0
172.3.1.214,239.255.255.250,60021,1900,UDP,303.916,0,1,0,410,410.0,0.0,0.0,0
