src_ip,dst_ip,src_port,dst_port,protocol,duration,packets_in,packets_out,bytes_in,bytes_out,avg_packet_size,packet_rate,byte_rate,label
172.1.34.73,8.8.8.8,62437,53,TCP,13.9189,5,6,343,372,65.0,25.21,1638.71,0
172.1.34.73,8.8.8.8,17060,53,TCP,13.9188,5,6,334,372,64.18,25.22,1618.79,0
172.1.34.73,8.8.4.4,60024,443,TCP,13.7711,4,5,228,3558,420.67,35.96,15127.42,0
172.1.34.73,8.8.4.4,36870,443,TCP,13.5547,3,4,174,1980,307.71,97.2,29910.02,0
172.1.34.73,8.8.4.4,11389,443,TCP,13.5543,3,4,174,1948,303.14,97.75,29631.91,0
172.1.34.73,8.8.4.4,14604,443,TCP,13.5207,3,4,174,1948,303.14,86.25,26146.21,0
172.1.34.73,8.8.4.4,46324,443,TCP,13.4389,4,4,228,1980,276.0,42.39,11698.76,0
172.1.34.73,8.8.8.8,20665,53,TCP,13.284,5,6,400,376,70.55,58.49,4126.3,0
172.1.34.73,8.8.8.8,22524,53,TCP,13.2838,6,6,392,376,64.0,46.39,2968.72,0
172.1.34.73,8.8.8.8,3943,53,TCP,13.2834,6,6,439,379,68.17,43.55,2968.76,0
172.1.34.73,8.8.8.8,46787,53,TCP,13.2832,5,6,389,379,69.82,39.94,2788.73,0
172.1.34.73,8.8.8.8,15033,53,TCP,11.2403,5,6,509,370,79.91,37.02,2958.42,0
172.1.34.73,8.8.8.8,54463,53,TCP,11.2402,6,6,496,370,72.17,40.42,2916.85,0
172.1.34.73,8.8.8.8,50232,53,TCP,11.0916,5,6,390,387,70.64,33.7,2380.51,0
172.1.34.73,8.8.8.8,39716,53,TCP,11.0915,5,6,397,387,71.27,29.8,2123.6,0
172.1.34.73,8.8.8.8,25593,53,TCP,11.0884,5,6,464,383,77.0,34.04,2621.32,0
172.1.34.73,8.8.8.8,47889,53,TCP,11.0883,6,6,473,383,71.33,37.15,2649.97,0
172.1.34.73,8.8.8.8,20410,53,TCP,10.8698,5,6,453,373,75.09,51.42,3861.51,0
172.1.34.73,8.8.8.8,38954,53,TCP,10.8696,5,6,408,373,71.0,45.58,3236.11,0
172.1.34.73,8.8.8.8,14427,53,TCP,10.8677,6,6,506,371,73.08,50.11,3661.93,0
172.1.34.73,8.8.8.8,26038,53,TCP,10.8675,5,6,407,371,70.73,52.4,3706.35,0
172.1.34.73,8.8.8.8,57213,53,TCP,10.4939,6,6,513,374,73.92,30.44,2250.26,0
172.1.34.73,142.251.153.119,47240,443,TCP,204.4177,7,7,511,383,63.86,0.07,4.73,0
172.1.34.73,192.178.211.84,3301,443,TCP,42.1783,31,30,14159,15317,483.21,2.6,1257.28,0
172.1.34.73,142.251.156.119,27175,443,TCP,42.1718,81,53,82669,17344,746.37,5.72,4267.34,0
172.1.34.73,216.239.38.223,16852,443,TCP,42.1354,49,40,14630,12909,309.43,3.8,1176.85,0
172.1.34.73,142.251.156.119,52463,443,TCP,40.6574,14,13,6619,3037,357.63,1.23,440.46,0
172.1.34.73,34.160.122.198,61181,443,TCP,40.5642,70,54,98107,5434,835.01,5.68,4743.15,0
172.1.34.73,142.250.183.174,47899,443,TCP,40.564,25,21,8411,7567,347.35,2.09,725.02,0
172.1.34.73,104.18.24.232,24494,443,TCP,40.5567,18,15,10311,3090,406.09,1.5,607.7,0
172.1.34.73,172.217.24.14,9002,443,TCP,40.5507,21,16,8951,3431,334.65,1.68,561.64,0
172.1.34.73,142.251.43.142,23832,443,TCP,40.2589,17,15,7597,3327,341.38,1.49,507.53,0
172.1.34.73,216.239.38.223,6882,443,TCP,40.2563,18,15,6954,3542,318.06,1.53,487.72,0
172.1.34.73,216.239.34.223,56432,443,TCP,40.115,19,16,8579,3618,348.49,1.64,570.49,0
172.1.34.73,172.217.24.14,18516,443,TCP,40.0733,47,33,15178,13860,362.98,3.75,1360.88,0
172.1.34.73,49.44.116.239,35331,443,TCP,39.2472,11,10,6117,2934,431.0,1.02,441.27,0
172.1.34.73,142.250.77.106,37947,443,TCP,38.6033,20,16,12307,4847,476.5,1.79,854.4,0
172.1.34.73,142.250.205.69,19904,443,TCP,37.3042,2674,1696,3880726,572007,1018.93,232.46,236857.3,0
172.1.34.73,216.239.34.223,33395,443,TCP,36.9204,30,27,8419,4934,234.26,3.13,734.3,0
172.1.34.73,142.250.77.142,10715,443,TCP,36.8736,24,20,7556,5176,289.36,2.43,701.93,0
172.1.34.73,172.217.24.106,36785,443,TCP,35.683,23,19,12624,3801,391.07,2.48,969.11,0
172.1.34.73,172.217.24.138,33068,443,TCP,35.6467,25,19,12671,5058,402.93,2.6,1048.3,0
172.1.34.73,142.250.77.142,56538,443,TCP,35.0846,18,17,7654,6732,411.03,2.14,879.89,0
172.1.34.73,172.217.24.138,61515,443,TCP,34.8453,45,33,40303,13064,684.19,4.84,3312.59,0
172.1.34.73,172.217.24.106,53729,443,TCP,34.8355,36,28,15456,11036,413.94,3.98,1645.41,0
172.1.34.73,142.250.67.35,31237,443,TCP,34.3585,19,17,8415,5585,388.89,2.3,896.08,0
172.1.34.73,216.239.38.223,13694,443,TCP,34.172,55,47,27175,9237,356.98,6.61,2358.69,0
172.1.34.73,142.250.193.163,36318,443,TCP,34.1009,24,21,7474,5940,298.09,2.93,872.94,0
172.1.34.73,142.251.222.163,4844,443,TCP,33.1439,279,170,502661,23217,1171.22,31.16,36497.25,0
172.1.34.73,172.217.24.10,41490,443,TCP,32.9668,37,28,14983,4783,304.09,4.57,1388.92,0
172.1.34.73,142.251.223.10,55096,443,TCP,32.6967,24,19,12775,3860,386.86,3.08,1191.46,0
172.1.34.73,142.250.77.142,24515,443,TCP,32.3337,46,31,9517,6736,211.08,5.66,1195.14,0
172.1.34.73,172.217.24.10,38922,443,TCP,32.2809,58,45,30114,22475,510.57,7.6,3882.17,0
172.1.34.73,142.251.12.132,27180,443,TCP,32.0197,402,238,629366,21235,1016.56,48.18,48974.34,0
172.1.34.73,142.251.221.206,49365,443,TCP,31.3464,112,63,165658,9823,1002.75,13.59,13630.12,0
172.1.34.73,142.250.77.142,11951,443,TCP,31.0214,117,124,25814,119800,604.21,19.61,11851.43,0
172.1.34.73,142.251.222.170,3963,443,TCP,30.5711,21,18,12486,3602,412.51,3.29,1359.17,0
172.1.34.73,142.250.67.35,7731,443,TCP,30.5525,8,9,5492,2299,458.29,1.44,659.33,0
172.1.34.73,142.251.222.170,31393,443,TCP,30.0597,28,23,15290,9201,480.22,4.5,2162.52,0
172.1.34.73,142.251.222.170,2163,443,TCP,29.7532,12,11,11375,2550,605.43,2.09,1263.91,0
172.1.34.73,142.251.43.74,14394,443,TCP,29.5566,20,16,12313,3398,436.42,3.33,1451.77,0
172.1.34.73,142.251.223.10,55009,443,TCP,29.5564,32,24,15467,9720,449.77,5.17,2327.48,0
172.1.34.73,142.251.43.74,3112,443,TCP,29.0056,28,23,14851,11438,515.47,4.97,2559.79,0
172.1.34.73,3.111.241.224,46780,443,TCP,28.567,15,12,8415,4232,468.41,2.69,1259.52,0
172.1.34.73,3.111.241.224,15761,443,TCP,28.5484,16,14,8470,5528,466.6,2.99,1396.67,0
172.1.34.73,142.250.206.14,39085,443,TCP,28.408,25,21,6985,8224,330.63,4.65,1539.04,0
172.1.34.73,142.251.223.232,53009,443,TCP,28.1186,444,276,694256,18577,990.05,76.73,75964.23,0
172.1.34.73,23.41.121.131,24916,443,TCP,28.1182,731,449,1227706,28559,1064.63,125.77,133894.34,0
172.1.34.73,23.41.121.131,57823,443,TCP,28.1162,12,10,7912,2392,468.36,2.29,1072.04,0
172.1.34.73,142.251.223.5,16863,443,TCP,27.393,21,18,7753,3489,288.26,4.4,1267.84,0
172.1.34.73,142.250.206.14,1806,443,TCP,27.3023,26,22,19828,5975,537.56,5.6,3012.01,0
172.1.34.73,142.251.223.5,27228,443,TCP,26.8434,118,88,139038,28586,813.71,25.41,20672.39,0
172.1.34.73,142.251.43.238,30307,443,TCP,26.3201,53,48,56573,11880,677.75,13.32,9024.74,0
172.1.34.73,172.217.24.202,27161,443,TCP,25.5247,30,23,13172,4316,329.96,7.81,2575.53,0
172.1.34.73,142.251.221.194,22888,443,TCP,24.5414,29,23,14239,6757,403.77,8.96,3616.56,0
172.1.34.73,142.251.156.119,3588,443,TCP,24.5412,41,32,12877,11582,335.05,12.57,4212.32,0
172.1.34.73,142.250.66.2,14131,443,TCP,24.5411,16,15,7785,4643,400.9,5.34,2140.9,0
172.1.34.73,142.251.43.131,34009,443,TCP,23.5667,31,25,8015,8971,303.32,11.11,3369.71,0
172.1.34.73,142.250.205.46,17700,443,TCP,23.2025,13,15,7467,4755,436.5,6.27,2735.56,0
172.1.34.73,192.178.211.155,51344,443,TCP,22.8037,20,17,8410,5305,370.68,8.54,3166.17,0
172.1.34.73,74.162.106.40,50576,443,TCP,21.036,14,10,9431,3145,524.0,10.43,5467.68,0
172.1.34.73,216.239.38.223,54851,443,TCP,20.5354,18,18,6920,5034,332.06,20.0,6642.37,0
172.1.34.73,8.8.8.8,60505,53,TCP,20.5073,4,8,401,520,76.75,7.45,571.91,0
172.1.34.73,150.171.110.84,5885,443,TCP,20.3037,7,10,525,4520,296.76,8.72,2587.5,0
172.1.34.73,150.171.110.84,10130,443,TCP,20.0466,7,8,501,2260,184.07,11.43,2103.89,0
172.1.34.73,172.2.3.101,10131,7680,TCP,19.1861,4,5,228,357,65.0,69.51,4518.11,0
172.1.34.73,8.8.8.8,22779,53,TCP,18.815,5,6,388,366,68.55,30.61,2098.24,0
172.1.34.73,8.8.8.8,26623,53,TCP,18.8148,5,6,344,366,64.55,31.15,2010.46,0
172.1.34.73,8.8.8.8,62661,53,TCP,18.8011,6,6,425,375,66.67,26.83,1788.95,0
172.1.34.73,8.8.8.8,61458,53,TCP,18.8009,6,6,391,375,63.83,34.77,2219.27,0
172.1.34.73,8.8.8.8,21890,443,TCP,18.504,4,5,228,3494,413.56,18.13,7499.16,0
172.1.34.73,8.8.8.8,56922,443,TCP,18.353,5,4,282,2044,258.44,19.85,5128.94,0
172.1.34.73,8.8.8.8,4066,443,TCP,18.2532,4,4,228,1948,272.0,22.62,6152.49,0
172.1.34.73,142.250.205.46,1256,443,TCP,18.0308,9,9,1967,2858,268.06,36.83,9871.72,0
172.1.34.73,8.8.8.8,1699,443,TCP,17.8989,3,4,174,2044,316.86,19.62,6215.31,0
172.1.34.73,8.8.8.8,64273,443,TCP,17.8541,3,4,174,1948,303.14,22.44,6801.3,0
172.1.34.73,8.8.8.8,12478,53,TCP,17.8535,6,7,519,422,72.38,30.7,2221.95,0
172.1.34.73,8.8.8.8,62736,53,TCP,17.8533,5,6,481,368,77.18,38.42,2965.15,0
172.1.34.73,8.8.8.8,39840,53,TCP,17.8509,6,6,504,369,72.75,87.82,6389.19,0
172.1.34.73,8.8.8.8,56806,53,TCP,17.8507,5,6,405,369,70.36,38.78,2728.43,0
172.1.34.73,8.8.8.8,54437,53,TCP,17.7649,5,6,451,368,74.45,29.51,2197.3,0
172.1.34.73,8.8.8.8,45403,53,TCP,17.7647,6,6,451,368,68.25,41.98,2864.87,0
172.1.34.73,8.8.8.8,65158,443,TCP,17.5411,5,4,282,2012,254.89,40.29,10269.4,0
172.1.34.73,8.8.8.8,38422,53,TCP,17.4607,5,6,369,373,67.45,45.29,3054.77,0
172.1.34.73,8.8.8.8,17011,53,TCP,17.4606,5,6,447,373,74.55,45.31,3377.96,0
172.1.34.73,8.8.8.8,49165,53,TCP,17.121,5,6,429,366,72.27,24.8,1792.49,0
172.1.34.73,8.8.8.8,64708,53,TCP,17.1208,5,6,404,366,70.0,35.3,2471.19,0
172.1.34.73,8.8.8.8,21728,53,TCP,16.8801,5,6,425,381,73.27,57.96,4246.78,0
172.1.34.73,8.8.8.8,38905,53,TCP,16.8799,5,6,372,381,68.45,29.66,2030.43,0
172.1.34.73,8.8.8.8,30965,53,TCP,16.8787,5,7,395,476,72.58,22.53,1635.41,0
172.1.34.73,8.8.8.8,26561,53,TCP,16.8786,5,6,342,380,65.64,44.62,2928.91,0
172.1.34.73,8.8.8.8,3010,53,TCP,16.8785,5,6,320,374,63.09,44.66,2817.61,0
172.1.34.73,8.8.8.8,48478,53,TCP,16.8783,6,6,502,374,73.0,48.72,3556.91,0
172.1.34.73,8.8.8.8,44819,443,TCP,16.4333,4,4,228,1980,276.0,100.71,27796.66,0
172.1.34.73,8.8.8.8,15292,443,TCP,16.3531,4,4,228,1948,272.0,45.92,12491.03,0
172.1.34.73,8.8.8.8,8435,53,TCP,15.9831,5,6,320,374,63.09,31.68,1998.64,0
172.1.34.73,8.8.8.8,26322,53,TCP,15.9829,5,6,448,374,74.73,31.7,2368.6,0
172.1.34.73,8.8.8.8,13277,53,TCP,15.9712,5,6,383,387,70.0,13.89,972.49,0
172.1.34.73,8.8.8.8,49669,53,TCP,15.971,5,6,349,387,66.91,16.19,1083.44,0
172.1.34.73,142.250.183.170,26593,443,TCP,15.1989,12,10,10323,3875,645.36,52.09,33618.26,0
172.1.34.73,8.8.4.4,32850,443,TCP,14.9903,3,4,174,2012,312.29,32.76,10231.59,0
172.1.34.73,8.8.4.4,38919,443,TCP,14.7758,3,4,174,2044,316.86,69.64,22065.48,0
172.1.34.73,8.8.4.4,3411,443,TCP,14.7353,4,4,228,1980,276.0,133.46,36836.22,0
172.1.34.73,8.8.4.4,29300,443,TCP,14.6748,3,4,174,2012,312.29,32.92,10279.13,0
172.1.34.73,8.8.8.8,38005,443,TCP,14.2202,3,4,174,1948,303.14,40.41,12250.67,0
172.1.34.73,8.8.8.8,11812,443,TCP,14.0462,4,4,228,2044,284.0,29.29,8317.5,0
172.1.34.73,8.8.8.8,43630,443,TCP,13.964,3,4,174,1948,303.14,36.66,11113.61,0
172.1.34.73,8.8.8.8,2089,443,TCP,13.7725,5,4,282,1980,251.33,26.87,6753.75,0
172.1.34.73,8.8.4.4,64516,443,TCP,13.7233,5,4,282,2012,254.89,31.5,8028.9,0
172.1.34.73,8.8.4.4,48942,443,TCP,13.4542,3,4,174,1980,307.71,65.99,20307.15,0
172.1.34.73,8.8.8.8,16882,53,TCP,12.4289,5,6,381,377,68.91,20.87,1437.94,0
172.1.34.73,8.8.8.8,56408,53,TCP,12.4288,6,6,393,377,64.17,22.77,1461.33,0
172.1.34.73,8.8.8.8,9490,53,TCP,12.2333,5,6,381,377,68.91,32.99,2273.22,0
172.1.34.73,8.8.8.8,57403,53,TCP,11.6388,5,6,344,373,65.18,39.72,2589.11,0
172.1.34.73,8.8.8.8,52589,53,TCP,11.6387,6,6,389,373,63.5,44.79,2844.27,0
172.1.34.73,8.8.8.8,64080,53,TCP,11.1102,5,6,367,371,67.09,35.21,2362.17,0
172.1.34.73,8.8.8.8,5677,53,TCP,11.1101,5,6,333,371,64.0,35.22,2254.14,0
172.1.34.73,8.8.8.8,6574,53,TCP,11.1022,5,6,378,382,69.09,36.57,2526.59,0
172.1.34.73,8.8.8.8,50284,53,TCP,11.1021,5,6,344,382,66.0,36.58,2414.06,0
172.1.34.73,8.8.8.8,42777,443,TCP,10.9504,3,4,174,2044,316.86,73.23,23203.75,0
172.1.34.73,8.8.8.8,27514,53,TCP,10.9112,6,6,421,371,66.0,109.35,7217.06,0
172.1.34.73,142.251.43.42,20158,443,TCP,10.8559,7,9,1912,2834,296.62,76.79,22777.56,0
172.1.34.73,8.8.8.8,10396,443,TCP,10.8542,2,4,120,2012,355.33,58.18,20672.94,0
172.1.34.73,8.8.8.8,32091,53,TCP,10.5221,6,6,449,375,68.67,61.41,4216.49,0
172.1.34.73,8.8.8.8,58511,53,TCP,10.5219,5,6,361,375,66.91,66.63,4458.2,0
172.1.34.73,172.217.24.138,1239,443,TCP,138.5901,22,18,7071,5936,325.18,0.31,102.21,0
172.1.34.73,20.57.85.160,56534,443,TCP,27.4904,17,15,9450,4117,423.97,2.1,890.76,0
172.1.34.73,8.8.8.8,9522,443,TCP,16.6121,5,5,294,3494,378.8,60.83,23041.08,0
172.1.34.73,8.8.8.8,31396,443,TCP,16.447,4,4,228,1980,276.0,44.31,12229.16,0
172.1.34.73,8.8.8.8,5348,443,TCP,16.3572,3,4,174,1948,303.14,77.14,23384.98,0
172.1.34.73,8.8.8.8,1369,443,TCP,16.2658,4,4,228,2044,284.0,33.07,9390.95,0
172.1.34.73,8.8.4.4,26360,443,TCP,10.9721,5,5,282,3494,377.6,31.43,11868.62,0
172.1.34.73,8.8.4.4,20553,443,TCP,10.8313,3,4,174,1948,303.14,32.07,9720.39,0
172.1.34.73,8.8.4.4,10903,443,TCP,10.7212,5,4,282,1948,247.78,83.17,20608.84,0
172.1.34.73,8.8.4.4,55647,443,TCP,10.6124,5,4,282,2012,254.89,97.94,24962.73,0
172.217.24.202,172.1.34.73,443,18268,TCP,253.4271,14,17,1163,2723,125.35,0.13,16.09,0
172.1.34.73,23.41.121.131,62332,443,TCP,50.0024,169,140,181254,76491,834.13,8.37,6977.99,0
172.1.34.73,10.0.0.2,34130,53,TCP,32.2702,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,2723,53,TCP,32.1619,0,2,0,132,66.0,2.0,131.8,0
172.1.34.73,10.0.0.2,62157,53,TCP,32.1617,0,2,0,132,66.0,2.0,131.82,0
172.1.34.73,10.0.0.2,23709,53,TCP,32.1498,0,2,0,132,66.0,1.99,131.41,0
172.1.34.73,10.0.0.2,3251,53,TCP,32.1496,0,2,0,132,66.0,1.99,131.43,0
172.1.34.73,10.0.0.2,10504,53,TCP,30.9479,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,52333,53,TCP,30.9351,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,10.0.0.2,57323,53,TCP,30.9349,0,1,0,66,66.0,0.0,0.0,0
172.1.34.73,8.8.8.8,37303,443,TCP,19.4899,3,4,174,1948,303.14,64.14,19443.1,0
172.1.34.73,8.8.8.8,57448,443,TCP,19.3801,4,5,228,3526,417.11,55.63,23205.07,0
172.1.34.73,8.8.8.8,30427,53,TCP,19.215,5,6,383,387,70.0,115.15,8060.63,0
172.1.34.73,8.8.8.8,47983,53,TCP,19.2149,6,6,403,387,65.83,63.48,4178.97,0
172.1.34.73,8.8.4.4,32670,443,TCP,16.9689,6,6,336,5008,445.33,29.09,12953.8,0
172.1.34.73,8.8.4.4,4762,443,TCP,16.5557,3,4,174,1948,303.14,138.11,41865.6,0
172.1.34.73,8.8.8.8,1325,53,TCP,11.6888,6,6,512,372,73.67,103.65,7635.9,0
172.1.34.73,8.8.8.8,4922,53,TCP,11.6886,5,6,413,372,71.36,86.39,6165.23,0
172.1.34.73,23.41.121.131,20424,443,TCP,23.2871,9,8,1128,2571,217.59,1.46,316.68,0
172.1.34.73,74.162.106.40,63788,443,TCP,22.871,16,11,9284,3391,469.44,3.73,1752.19,0
172.1.34.73,8.8.8.8,7007,443,TCP,19.9618,3,4,174,2044,316.86,382.28,121129.38,0
172.1.34.73,8.8.8.8,20680,443,TCP,19.943,3,4,174,1948,303.14,169.19,51288.25,0
172.1.34.73,8.8.8.8,19619,53,TCP,19.7593,5,6,410,414,74.91,122.08,9145.09,0
172.1.34.73,8.8.8.8,15754,53,TCP,19.7591,5,6,376,414,71.82,148.48,10663.43,0
172.1.34.73,8.8.8.8,57348,53,TCP,10.9249,5,6,367,371,67.09,74.22,4979.32,0
172.1.34.73,8.8.8.8,31304,53,TCP,10.9248,6,6,387,371,63.17,80.19,5065.52,0
172.1.34.73,8.8.8.8,32556,53,TCP,10.7906,5,6,383,387,70.0,153.35,10734.7,0
172.1.34.73,8.8.8.8,63910,53,TCP,10.7905,5,6,349,387,66.91,153.77,10288.67,0
172.1.34.73,8.8.4.4,8217,443,TCP,20.1519,4,4,228,2012,280.0,196.14,54919.46,0
172.1.34.73,8.8.4.4,27110,443,TCP,20.1106,3,4,174,1948,303.14,93.46,28330.35,0
172.1.34.73,8.8.8.8,31646,53,TCP,18.6388,5,6,371,375,67.82,106.54,7225.39,0
172.1.34.73,8.8.8.8,52592,53,TCP,18.6386,5,6,337,375,64.73,82.43,5335.17,0
172.1.34.73,8.8.8.8,56660,53,TCP,18.6382,6,7,463,430,68.69,126.45,8686.09,0
172.1.34.73,8.8.8.8,21451,53,TCP,18.6381,6,6,422,376,66.5,200.55,13336.68,0
172.1.34.73,8.8.8.8,53065,53,TCP,16.101,5,6,367,371,67.09,101.49,6809.0,0
172.1.34.73,8.8.8.8,15947,53,TCP,16.1008,5,6,333,371,64.0,101.66,6506.41,0
172.1.34.73,8.8.8.8,24749,53,TCP,16.1006,6,6,463,376,69.92,117.68,8228.07,0
172.1.34.73,8.8.8.8,28411,53,TCP,16.1005,6,6,422,376,66.5,147.48,9807.66,0
172.1.34.73,8.8.4.4,32322,443,TCP,15.8273,3,4,174,2012,312.29,136.6,42657.82,0
172.1.34.73,8.8.8.8,57349,53,TCP,15.8011,6,6,395,370,63.75,76.5,4877.12,0
172.1.34.73,8.8.8.8,4105,53,TCP,15.801,5,6,444,370,74.0,129.55,9586.51,0
172.1.34.73,8.8.4.4,43147,443,TCP,15.7755,4,5,228,3494,413.56,131.08,54210.73,0
172.1.34.73,8.8.8.8,38191,53,TCP,14.4084,6,6,399,374,64.42,130.51,8406.74,0
172.1.34.73,8.8.8.8,11715,53,TCP,14.4083,6,6,390,374,63.67,73.84,4701.08,0
172.1.34.73,8.8.8.8,15559,443,TCP,14.3288,4,4,228,1948,272.0,96.22,26171.46,0
172.1.34.73,8.8.8.8,55091,443,TCP,14.2447,4,4,228,2044,284.0,221.81,62993.87,0
172.1.34.73,8.8.8.8,51588,53,TCP,10.9001,5,6,420,412,75.64,63.23,4782.13,0
172.1.34.73,8.8.8.8,65380,53,TCP,10.8999,5,6,374,412,71.45,63.26,4520.57,0
172.1.34.73,142.250.182.67,20140,443,TCP,270.8125,28,22,2095,3973,121.36,0.19,23.61,0
3.111.241.224,172.1.34.73,443,6807,TCP,193.2346,7,1,498,54,69.0,0.04,3.05,0
172.1.34.73,74.162.106.40,39790,443,TCP,24.6345,18,14,9714,3565,414.97,4.75,1970.37,0
172.1.34.73,8.8.8.8,6643,53,TCP,15.7675,5,6,373,367,67.27,130.69,8791.94,0
172.1.34.73,8.8.8.8,13809,53,TCP,15.7673,5,6,329,367,63.27,131.0,8288.77,0
172.1.34.73,8.8.8.8,27006,53,TCP,15.2181,5,6,337,366,63.91,96.81,6187.13,0
172.1.34.73,8.8.8.8,43912,53,TCP,15.218,5,6,328,366,63.09,97.83,6172.02,0
172.1.34.73,8.8.8.8,54515,53,TCP,15.1432,5,6,451,370,74.64,146.89,10963.18,0
172.1.34.73,8.8.8.8,13767,53,TCP,15.1431,6,6,460,370,69.17,77.13,5334.6,0
172.1.34.73,8.8.8.8,65128,53,TCP,15.1351,5,6,455,374,75.36,131.32,9896.38,0
172.1.34.73,8.8.8.8,1313,53,TCP,15.135,5,6,410,374,71.27,131.45,9368.91,0
172.1.34.73,8.8.8.8,60220,53,TCP,11.2045,6,6,506,371,73.08,100.47,7342.6,0
172.1.34.73,8.8.8.8,54810,53,TCP,11.2043,5,6,407,371,70.73,57.17,4043.13,0
172.1.34.73,142.250.182.67,3503,443,TCP,282.5049,0,7,0,384,54.86,0.03,1.42,0
172.1.34.73,192.178.211.84,27224,443,TCP,79.3739,9,11,8072,2486,527.9,0.3,157.78,0
172.1.34.73,142.251.222.163,34581,443,TCP,77.8496,10,11,3000,4385,351.67,0.35,122.52,0
172.1.34.73,172.217.24.106,53443,443,TCP,77.6435,9,10,3021,2881,310.63,0.29,89.31,0
172.1.34.73,172.217.24.138,1102,443,TCP,77.6431,9,10,3015,2909,311.79,0.29,89.65,0
172.1.34.73,8.8.8.8,48631,53,TCP,17.5904,6,6,505,368,72.75,112.76,8203.58,0
172.1.34.73,8.8.8.8,8936,53,TCP,17.5903,5,6,397,368,69.55,103.58,7203.32,0
172.1.34.73,4.247.188.224,8937,443,TCP,16.7329,16,14,6103,2683,292.87,26.2,7673.41,0
172.1.34.73,8.8.8.8,24265,53,TCP,12.6258,5,6,381,377,68.91,64.88,4470.5,0
172.1.34.73,8.8.8.8,11940,53,TCP,12.6257,6,6,393,377,64.17,70.84,4545.37,0
172.1.34.73,8.8.8.8,64237,53,TCP,12.6185,5,6,388,366,68.55,65.49,4489.19,0
172.1.34.73,8.8.8.8,38489,53,TCP,12.6183,6,6,398,366,63.67,74.1,4717.8,0
172.1.34.73,8.8.8.8,52438,443,TCP,12.5355,3,4,174,1948,303.14,82.52,25015.62,0
172.1.34.73,8.8.8.8,64099,443,TCP,12.4498,4,4,228,2044,284.0,100.53,28549.89,0
172.1.34.73,8.8.8.8,25611,53,TCP,12.3694,6,6,425,375,66.67,219.85,14656.58,0
172.1.34.73,8.8.8.8,48304,53,TCP,12.3693,6,6,391,375,63.83,220.55,14078.55,0
172.1.34.73,8.8.8.8,57933,53,UDP,305.054,1,1,146,70,108.0,5.55,599.34,0
172.1.34.73,8.8.8.8,49935,53,UDP,305.0539,1,1,102,70,86.0,5.55,477.5,0
172.1.34.67,224.0.0.252,65188,5355,UDP,304.7112,0,2,0,132,66.0,445.53,29405.21,0
172.1.34.73,8.8.8.8,63898,53,UDP,304.2926,1,1,158,76,117.0,9.89,1157.54,0
172.1.34.73,8.8.8.8,50345,53,UDP,304.2924,1,1,129,76,102.5,37.47,3840.39,0
172.1.34.73,8.8.8.8,61558,53,UDP,304.2921,1,1,146,89,117.5,9.92,1165.09,0
172.1.34.73,8.8.8.8,62776,53,UDP,304.292,1,1,129,76,102.5,9.92,1016.89,0
172.1.34.73,20.209.146.164,9489,443,TCP,301.9716,0,1,0,54,54.0,0.0,0.0,0
172.1.34.73,172.3.0.218,27111,7680,TCP,50.171,0,5,0,330,66.0,0.33,21.95,0
172.1.34.73,8.8.4.4,19904,443,TCP,16.084,3,4,174,2044,316.86,306.4,97084.83,0
172.1.34.73,8.8.4.4,10544,443,TCP,16.0605,3,4,174,2012,312.29,483.39,150956.43,0
34.224.130.232,172.1.34.73,443,53008,TCP,314.6089,7,8,384,492,58.4,0.05,2.93,0
172.1.34.67,239.255.255.250,52602,1900,UDP,311.2722,0,4,0,848,212.0,1.63,345.13,0
172.1.34.67,224.0.0.251,5353,5353,UDP,308.9282,0,16,0,1312,82.0,5.01,410.63,0
34.117.77.79,172.1.34.73,443,15644,TCP,308.6522,2,2,108,108,54.0,117.15,6325.96,0
172.1.34.93,255.255.255.255,61840,62976,UDP,307.1706,0,1,0,264,264.0,0.0,0.0,0
172.1.34.97,172.1.35.255,138,138,UDP,306.1519,0,1,0,243,243.0,0.0,0.0,0
172.1.34.73,8.8.4.4,14430,443,TCP,18.5709,3,4,174,1980,307.71,85.84,26414.86,0
172.1.34.73,8.8.4.4,37019,443,TCP,18.4886,4,4,228,2012,280.0,175.1,49028.19,0
8.8.8.8,172.1.34.73,53,54479,TCP,321.0879,0,2,0,132,66.0,0.12,8.06,0
172.1.34.28,255.255.255.255,14078,62976,UDP,308.0064,0,1,0,264,264.0,0.0,0.0,0
172.16.0.1,172.1.34.73,3128,57950,TCP,300.5133,0,1,0,984,984.0,0.0,0.0,0
172.1.34.73,104.18.12.102,36580,443,TCP,290.9577,8,8,504,438,58.88,0.06,3.39,0
172.1.34.73,40.126.18.32,37948,443,TCP,129.8049,21,21,26325,9006,841.21,0.38,321.36,0
172.1.34.73,150.171.110.84,43037,443,TCP,110.1813,34,28,33162,6691,642.79,0.69,440.37,0
172.1.34.73,150.171.110.84,31339,443,TCP,109.0428,22,18,12596,4056,416.3,0.44,181.78,0
172.1.34.73,172.16.0.1,5084,8090,TCP,103.4846,6,7,606,769,105.77,0.14,15.28,0
172.1.34.73,142.251.223.232,47731,443,TCP,84.5964,8,11,2907,2923,306.84,0.28,85.88,0
